Date,Bitcoin,Crypto,Cryptocurrency,ETH,Crytpo Regulations,Crypto Ban,Crypto Bubble,Bull,Bear,Hack,Crypto Market,Stocks,Time to buy,should I sell,how to buy,exchange,wallet,mining,blockchain,Bitcoin_delta,Crypto_delta,Cryptocurrency_delta,ETH_delta,Crytpo Regulations_delta,Crypto Ban_delta,Crypto Bubble_delta,Bull_delta,Bear_delta,Hack_delta,Crypto Market_delta,Stocks_delta,Time to buy_delta,should I sell_delta,how to buy_delta,exchange_delta,wallet_delta,mining_delta,blockchain_delta,Open,High,Low,Close,Volume,PriceDelta,VolumeDelta,EMA3,EMA7,EMA14,EMA20,EMA50,Volume_USDT,VolumeDelta_USDT,Volatility_USDT,Yesterday_Price,3day_Past_Mean_Price,7day_Past_Mean_Price,Yesterday_Volume,3day_Past_Mean_Volume,7day_Past_Mean_Volume,Yesterday_Vol_USDT,3day_Past_Mean_Vol_USDT,7day_Past_Mean_Vol_USDT,RSI,RSI_BuySellFlag,EMA_BuySellFlag
12/30/2017,89,12,20,4,0,0,0,70,91,60,0,20,7,3,70,67,42,22,9,60,9,16,3,0,-3,-5,-8,8,17,-4,-2,4,0,-1,-8,-5,-4,-5,14681.90039,14681.90039,12350.09961,12952.2002,14452599808,-1704,1427099648,13903.89245,14563.38623,15050.69794,14990.55956,13034.05408,2711059968,781969920,0.041938,14656.2002,14071.63347,14586.51423,13025500160,13271533227,12570499950,1929090048,2283853312,2138037120,42.42737686,0,0
12/31/2017,94,13,14,3,0,0,0,75,86,53,0,16,10,2,67,54,40,23,10,5,1,-6,-1,0,0,0,5,-5,-7,0,-4,3,-1,-3,-13,-2,1,1,12897.7002,14377.40039,12755.59961,14156.40039,12136299520,1204.20019,-2316300288,14030.14642,14461.63977,14931.45827,14911.11583,13078.06766,1927010048,-784049920,0.02404,12952.2002,13921.60026,14619.45717,14452599808,13204799829,12651071342,2711059968,2189053355,2040240000,47.87687745,0,0
1/1/2018,72,7,11,2,0,0,0,76,76,36,1,11,0,2,56,42,29,16,6,-22,-6,-3,-1,0,0,0,1,-10,-17,1,-5,-10,0,-11,-12,-11,-7,-4,14112.2002,14112.2002,13154.7002,13657.2002,10291200000,-499.20019,-1845099520,13843.67331,14260.52988,14761.55719,14791.69529,13100.77874,1685299968,-241710080,0.01383,14156.40039,13588.60026,14566.68583,12136299520,12293366443,12597714213,1927010048,2107789995,2036942848,45.9357578,0,0
1/2/2018,82,15,20,4,0,0,0,84,88,39,1,16,11,0,66,56,45,27,5,10,8,9,2,0,0,0,8,12,3,0,5,11,-2,10,14,16,11,-1,13625,15444.59961,13163.59961,14982.09961,16846600192,1324.89941,6555400192,14412.88646,14440.92231,14790.96285,14809.82904,13174.55603,2635859968,950560000,0.01663,13657.2002,14265.2334,14407.01437,10291200000,13091366571,13082328503,1685299968,2082723328,2148525696,51.55025456,0,1
1/3/2018,83,16,18,5,0,0,0,70,71,48,2,30,12,3,79,71,43,25,14,1,1,-2,1,0,0,0,-14,-17,9,1,14,1,3,13,15,-2,-2,9,14978.2002,15572.79981,14844.5,15201,16871900160,218.90039,25299968,14806.94323,14630.94173,14845.63447,14847.08341,13254.02442,2471689984,-164169984,0.02064,14982.09961,14613.43327,14315.94294,16846600192,14669900117,13708657079,2635859968,2264283307,2224488558,52.42925478,0,0
1/4/2018,86,18,26,4,0,0,0,67,80,46,2,25,9,3,79,80,48,29,15,3,2,8,-1,0,0,0,-3,9,-2,0,-5,-3,0,0,9,5,4,1,15270.7002,15739.7002,14522.2002,15599.2002,21783199744,398.2002,4911299584,15203.07171,14873.00635,14946.1099,14918.71358,13345.9921,3200130048,728440064,0.022358,15201,15260.7666,14457.75726,16871900160,18500566699,15058185655,2471689984,2769226667,2365734290,54.06196648,0,0
1/5/2018,84,21,27,5,0,0,0,67,78,41,2,26,0,0,74,66,47,26,13,-2,3,1,1,0,0,0,0,-2,-5,0,1,-9,-3,-5,-14,-1,-3,-2,15477.2002,17705.19922,15202.79981,17429.5,23840899072,1830.2998,2057699328,16316.28586,15512.12976,15277.22858,15157.8361,13506.12966,3096620032,-103510016,0.019095,15599.2002,16076.56673,14853.94294,21783199744,20831999659,16603242642,3200130048,2922813355,2532524288,60.73312594,0,0
1/6/2018,85,19,27,5,0,0,0,71,81,43,2,20,14,0,79,72,43,25,16,1,-2,0,0,0,0,0,4,3,2,0,-6,14,0,5,6,-4,-1,3,17462.09961,17712.40039,16764.59961,17527,18314600448,97.5,-5526298624,16921.64293,16015.84732,15577.1981,15383.47076,13663.81085,2620080128,-476539904,0.015243,17429.5,16851.90007,15507.48577,23840899072,21312899755,17154957019,3096620032,2972276736,2519527168,61.0575546,0,0
1/7/2018,78,21,22,2,0,0,0,72,91,43,2,14,13,0,67,61,38,32,11,-7,2,-5,-3,0,0,0,1,10,0,0,-6,-1,0,-12,-11,-5,7,-5,17527.30078,17579.59961,16087.7002,16477.59961,15866000384,-1049.40039,-2448600064,16699.62127,16131.28539,15697.25164,15487.6735,13774.15551,2338180096,-281900032,0.017512,17527,17144.69987,15839.08566,18314600448,19340499968,17687771429,2620080128,2684960085,2578265746,55.72131272,0,0
1/8/2018,73,16,20,6,0,2,8,76,72,43,2,18,7,0,83,62,47,29,13,-5,-5,-2,4,0,2,8,4,-19,0,0,4,-6,0,16,1,9,-3,2,16476.19922,16537.90039,14208.2002,15170.09961,18413899776,-1307.5,2547899392,15934.86044,15890.98895,15626.9647,15457.42837,13828.89841,3815749888,1477569792,0.044743,16477.59961,16391.56641,16055.21415,15866000384,17531500203,18848157111,2338180096,2924670037,2882615735,49.87280516,0,-1
1/9/2018,64,15,17,5,0,0,0,71,88,37,3,26,6,0,76,80,37,34,12,-9,-1,-3,-1,0,-2,-8,-5,16,-6,1,8,-1,0,-7,18,-10,5,-1,15123.7002,15497.5,14424,14595.40039,16659999744,-574.69922,-1753900032,15265.13041,15567.09181,15489.42279,15375.33047,13858.95731,2766180096,-1049569792,0.01364,15170.09961,15414.36654,15999.9714,18413899776,16979966635,18821499904,3815749888,2973370027,2901232896,47.51225645,0,0
1/10/2018,65,13,19,5,0,0,0,67,100,40,3,25,5,5,87,66,29,30,11,1,-2,2,0,0,0,0,-4,12,3,0,-1,-1,5,11,-14,-8,-4,-1,14588.5,14973.29981,13691.2002,14973.29981,18500800512,377.89942,1840800768,15119.21511,15418.64381,15420.60639,15337.04183,13902.65702,3189860096,423680000,0.017374,14595.40039,14912.93327,15967.4428,16659999744,17858233344,19054199954,2766180096,3257263360,3003828626,49.21445262,0,0
1/11/2018,64,11,14,5,0,0,0,65,85,38,1,23,10,4,60,76,39,35,16,-1,-2,-5,0,0,0,0,-2,-15,-2,-2,-2,5,-1,-27,10,10,5,5,14968.2002,15018.79981,13105.90039,13405.79981,16534099968,-1567.5,-1966700544,14262.50746,14915.43281,15151.96552,15153.11402,13883.17242,3841110016,651249920,0.033322,14973.29981,14324.83334,15654.09989,18500800512,17231633408,18304328558,3189860096,3265716736,3095397193,42.9870699,0,0
1/12/2018,70,12,19,3,0,0,0,68,82,44,1,26,7,0,65,63,33,31,14,6,1,5,-2,0,0,0,3,-3,6,0,3,-3,-4,5,-13,-6,-4,-2,13453.90039,14229.90039,13158.09961,13980.59961,12065699840,574.7998,-4468400128,14121.55354,14681.72451,14995.7834,15041.44598,13886.9931,2668219904,-1172890112,0.021389,13405.79981,14119.89974,15161.39983,16534099968,15700200107,16622157239,3841110016,3233063339,3034197175,45.70040379,0,0
1/13/2018,57,12,12,4,0,0,0,73,76,45,1,26,5,3,70,60,42,29,13,-13,0,-7,1,0,0,0,5,-6,1,0,0,-2,3,5,-3,9,-2,-1,13952.40039,14659.5,13952.40039,14360.2002,12763599872,379.60059,697900032,14240.87687,14601.34343,14911.03897,14976.56543,13905.55024,2759879936,91660032,0.015984,13980.59961,13915.53321,14708.99986,12065699840,13787799893,15829157157,2668219904,3089736619,3054168576,47.47813055,0,0
1/14/2018,50,11,12,4,0,0,0,99,84,49,4,15,7,0,78,62,39,26,9,-7,-1,0,0,0,0,0,26,8,4,3,-11,2,-3,8,2,-3,-3,-4,14370.79981,14511.79981,13268,13772,11084099584,-588.2002,-1679500288,14006.43843,14394.00757,14759.16711,14861.84492,13900.31297,2960410112,200530176,0.03967,14360.2002,14037.59994,14322.48563,12763599872,11971133099,15146028471,2759879936,2796169984,3143058578,45.01864755,0,0
1/15/2018,46,12,11,4,0,0,0,51,77,47,2,20,9,0,82,61,33,30,15,-4,1,-1,0,0,0,0,-48,-7,-2,-2,5,2,0,4,-1,-6,4,6,13767.29981,14445.5,13641.7002,13819.79981,12750799872,47.79981,1666700288,13913.11912,14250.45563,14633.91813,14762.60252,13897.1556,2557179904,-403230208,0.02228,13772,13984,14129.58566,11084099584,12199499776,14337014199,2960410112,2759156651,2963262866,45.2667819,0,0
1/16/2018,28,7,8,2,0,3,4,84,78,43,3,23,7,0,56,73,32,32,12,-18,-5,-3,-2,0,3,4,33,1,-4,1,3,-2,0,-26,12,-1,2,-3,13836.09961,13843.09961,10194.90039,11490.5,18853799936,-2329.29981,6103000064,12701.80956,13560.46672,14214.79572,14450.97371,13802.77695,5552929792,2995749888,0.047449,13819.79981,13027.43327,13686.02846,12750799872,14229566464,14650414226,2557179904,3690173269,3361369966,36.5987319,0,0
1/17/2018,63,8,11,2,0,0,0,64,85,46,4,24,10,0,77,70,30,22,16,35,1,3,0,0,-3,-4,-20,7,3,1,1,3,0,21,-3,-2,-10,4,11431.09961,11678,9402.290039,11188.59961,18830600192,-301.90039,-23199744,11945.20459,12967.49995,13811.3029,14140.27142,13700.26019,5588839936,35910144,0.072151,11490.5,12166.29981,13145.35701,18853799936,16811733333,14697528466,5552929792,4566316544,3704081371,35.64598964,0,0
1/18/2018,55,6,7,2,0,0,0,75,77,58,1,24,9,3,100,62,33,20,13,-8,-2,-4,0,0,0,0,11,-8,12,-3,0,-1,3,23,-8,3,-2,-3,11198.79981,12107.29981,10942.5,11474.90039,15020399616,286.30078,-3810200576,11710.05249,12594.35006,13499.78257,13886.42656,13612.99118,4302300160,-1286539776,0.03863,11188.59961,11384.66667,12869.51423,18830600192,17568266581,14481285559,5588839936,5148023296,3769965678,37.31259668,0,0
1/19/2018,36,6,7,2,0,0,0,80,87,53,2,27,4,3,82,57,30,22,15,-19,0,0,0,0,0,0,5,10,-5,1,3,-5,0,-18,-5,-3,2,2,11429.79981,11992.79981,11172.09961,11607.40039,10740400128,132.5,-4279999488,11658.72644,12347.61264,13247.46494,13669.37645,13534.34056,2876989952,-1425310208,0.03973,11474.90039,11423.63346,12530.48577,15020399616,14863799979,14291957029,4302300160,4256043349,3799789970,38.11141167,0,0
1/20/2018,31,4,5,1,0,0,0,90,91,42,0,19,11,0,66,48,29,23,10,-5,-2,-2,-1,0,0,0,10,4,-11,-2,-8,7,-3,-16,-9,-1,1,-5,11656.2002,13103,11656.2002,12899.2002,11801700352,1291.79981,1061300224,12278.96332,12485.50953,13201.02964,13596.02633,13509.43309,2942779904,65789952,0.022057,11607.40039,11993.83366,12321.77149,10740400128,12520833365,14154542811,2876989952,3374023339,3825918537,45.41451014,0,0
1/21/2018,27,5,5,1,0,0,9,95,96,60,3,14,0,0,77,56,32,19,12,-4,1,0,0,0,0,9,5,5,18,3,-5,-11,0,11,8,3,-4,2,12889.2002,12895.90039,11288.2002,11600.09961,9935179776,-1299.10059,-1866520576,11939.53146,12264.15705,12987.57231,13405.93807,13434.55727,3302010112,359230208,0.029541,12899.2002,12035.56673,12011.5,11801700352,10825760085,13990411410,2942779904,3040593323,3874718537,40.2682516,0,0
1/22/2018,25,4,4,1,0,0,0,84,89,36,2,16,11,9,61,58,27,21,11,-2,-1,-1,0,0,0,-9,-11,-7,-24,-1,2,11,9,-16,2,-5,2,-1,11633.09961,11966.40039,10240.2002,10931.40039,10537400320,-668.69922,602220544,11435.46593,11930.96789,12713.41605,13170.26781,13336.39425,3274899968,-27110144,0.0278,11600.09961,11810.2334,11598.87151,9935179776,10758093483,13674211474,3302010112,3173229995,3977249975,37.88826555,0,0
1/23/2018,83,11,13,3,0,0,0,58,81,42,1,27,8,0,71,64,31,22,12,58,7,9,2,0,0,0,-26,-8,6,-1,11,-3,-9,10,6,4,1,1,10944.5,11377.59961,10129.7002,10868.40039,9660609536,-63,-876790784,11151.93316,11665.32601,12467.41396,12951.04234,13239.61018,3126830080,-148069888,0.035056,10931.40039,11133.30013,11510.00014,10537400320,10044396544,12360898560,3274899968,3234580053,3630664302,37.66241859,0,0
1/24/2018,84,12,19,5,0,0,0,51,80,53,1,30,9,0,65,67,32,29,10,1,1,6,2,0,0,0,-7,-1,11,0,3,1,0,-6,3,1,7,-2,10903.40039,11501.40039,10639.79981,11359.40039,9940989952,491,280380416,11255.66677,11588.84461,12319.67882,12799.4574,13165.87646,2620630016,-506200064,0.038454,10868.40039,11053.06706,11534.40025,9660609536,10046333269,11090954240,3126830080,3007453355,3206634313,40.6326014,0,0
1/25/2018,77,10,15,4,0,0,0,47,80,44,0,24,5,3,62,79,27,30,11,-7,-2,-4,-1,0,0,0,-4,0,-9,-1,-6,-4,3,-3,12,-5,1,1,11421.7002,11785.7002,11057.40039,11259.40039,8873169920,-100,-1067820032,11257.53358,11506.48355,12178.30836,12652.7853,13091.1127,2571930112,-48699904,0.025382,11359.40039,11162.40039,11503.61454,9940989952,9491589803,10212778569,2620630016,2773130069,2959438592,40.21236273,0,0
1/26/2018,76,11,11,3,0,0,0,91,89,43,2,20,4,5,67,72,33,27,14,-1,1,-4,-1,0,0,0,44,9,-1,2,-4,-1,2,5,-7,6,-3,3,11256,11656.7002,10470.29981,11171.40039,9746199552,-88,873029632,11214.46699,11422.71276,12044.05397,12511.70102,13015.82986,2957009920,385079808,0.035773,11259.40039,11263.40039,11441.32882,8873169920,9520119808,10070749915,2571930112,2716523349,2970870016,39.82205032,0,0
1/27/2018,76,11,13,3,0,0,0,53,97,63,0,20,7,0,74,73,23,18,9,0,0,2,0,0,0,0,-38,8,20,-2,0,3,-5,7,1,-10,-9,-5,11174.90039,11614.90039,10989.2002,11440.7002,7583269888,269.29981,-2162929664,11327.58359,11427.20962,11963.6068,12409.70094,12954.06007,2051980032,-905029888,0.017573,11171.40039,11290.50033,11232.97168,9746199552,8734213120,9468116992,2957009920,2526973355,2843612891,41.68737076,0,0
1/28/2018,67,11,12,2,0,0,0,56,96,59,2,22,9,0,68,57,34,22,11,-9,0,-1,-1,0,0,0,3,-1,-4,2,2,2,0,-6,-16,11,4,2,11475.29981,12040.29981,11475.29981,11786.29981,8350360064,345.59961,767090176,11556.9417,11516.98217,11939.96587,12350.32941,12908.26555,2546639872,494659840,0.019825,11440.7002,11466.13347,11259.57171,7583269888,8559943168,9241714176,2051980032,2518543275,2735702857,44.08280007,0,0
1/29/2018,58,9,13,3,0,0,0,53,89,42,0,21,9,0,75,67,33,23,11,-9,-2,1,1,0,0,0,-3,-7,-17,-2,-1,0,0,7,10,-1,1,0,11755.5,11875.59961,11179.2002,11296.40039,7107359744,-489.89942,-1243000320,11426.67105,11461.83672,11854.15714,12249.95522,12845.05515,2031160064,-515479808,0.019862,11786.29981,11507.80013,11311.71457,8350360064,7680329899,8751708379,2546639872,2209926656,2558025728,41.48148253,0,0
1/30/2018,35,6,6,2,0,0,0,69,75,49,0,23,6,0,74,67,30,25,9,-23,-3,-7,-1,0,0,0,16,-14,7,0,2,-3,0,-1,0,-3,2,-2,11306.79981,11307.2002,10036.2002,10106.29981,8637859840,-1190.10058,1530500096,10766.48543,11122.9525,11621.10949,12045.79756,12737.65298,3108630016,1077469952,0.036944,11296.40039,11063,11202.84305,7107359744,8031859883,8605601280,2031160064,2562143317,2555425719,35.93405264,0,0
1/31/2018,52,7,10,2,0,0,0,73,81,37,3,24,9,0,67,73,36,21,13,17,1,4,0,0,0,0,4,6,-12,3,1,3,0,-7,6,6,-4,4,10108.2002,10381.59961,9777.419922,10221.09961,8041160192,114.7998,-596699648,10493.79252,10897.48927,11434.44151,11872.0168,12638.96461,2663930112,-444699904,0.031197,10106.29981,10541.2666,11040.22866,8637859840,7928793259,8334197029,3108630016,2601240064,2561611447,36.81189201,0,0
2/1/2018,33,5,6,1,0,0,0,56,80,42,1,24,10,4,66,67,26,24,9,-19,-2,-4,-1,0,0,0,-17,-1,5,-2,0,1,4,-1,-6,-10,3,-4,10237.29981,10288.79981,8812.280273,9170.540039,9959400448,-1050.559571,1918240256,9832.166279,10465.75197,11132.58798,11614.7333,12502.94796,3498899968,834969856,0.056839,10221.09961,9832.646486,10741.82004,8041160192,8879473493,8489372818,2663930112,3090486699,2694035712,32.43233439,0,0
2/2/2018,50,6,7,1,0,2,0,54,82,42,4,27,8,0,71,62,21,28,11,17,1,1,0,0,2,0,-2,2,0,3,3,-2,-4,5,-5,-5,4,2,9142.280273,9142.280273,7796.490234,8830.75,12726899712,-339.790039,2767499264,9331.458139,10057.00147,10825.67625,11349.59203,12358.9402,4785869824,1286969856,0.095086,9170.540039,9407.463216,10407.44141,9959400448,10242486784,8915187127,3498899968,3649566635,2955301413,31.14182603,0,0
2/3/2018,47,4,4,2,0,0,5,66,84,55,3,27,13,12,100,68,21,20,7,-3,-2,-3,1,0,-2,5,12,2,13,-1,0,5,12,29,6,0,-8,-4,8852.120117,9430.75,8251.629883,9174.910156,7263790080,344.160156,-5463109632,9253.184148,9836.478644,10605.5741,11142.47947,12234.07628,2488529920,-2297339904,0.032991,8830.75,9058.733398,10083.75712,12726899712,9983363413,8869547154,4785869824,3591099904,3017665682,34.00614097,0,0
2/4/2018,30,4,4,2,0,0,0,63,100,58,5,18,9,0,66,51,26,17,7,-17,0,0,0,0,0,-5,-3,16,3,2,-9,-4,-12,-34,-17,5,-3,0,9175.700195,9334.870117,8031.220215,8277.009766,7073549824,-897.90039,-190240256,8765.096957,9446.611425,10295.09886,10869.5776,12078.8972,2504640000,16110080,0.034921,9174.910156,8760.889974,9582.429967,7263790080,9021413205,8687145691,2488529920,3259679915,3011665701,30.44761016,0,0
2/5/2018,35,3,6,2,0,3,0,51,71,44,1,12,16,0,68,52,24,16,4,5,-1,2,0,0,3,0,-12,-29,-14,-4,-6,7,0,2,1,-2,-1,-3,8270.540039,8364.839844,6756.680176,6955.27002,9285289984,-1321.739746,2211740160,7860.183488,8823.776074,9849.788346,10496.7864,11877.97064,4078980096,1574340096,0.071503,8277.009766,8135.729981,8962.268486,7073549824,7874209963,8998278583,2504640000,3024050005,3304211419,26.11537418,1,0
2/6/2018,65,6,11,1,0,0,0,54,76,43,3,47,6,2,72,84,25,17,9,30,3,5,-1,0,-3,0,3,5,-1,2,35,-10,2,4,32,1,1,5,7051.75,7850.700195,6048.259766,7754,13999800320,798.72998,4714510336,7807.091744,8556.332055,9570.3499,10235.56865,11716.2463,6247249920,2168269824,0.061852,6955.27002,7662.093262,8626.225656,9285289984,10119546709,9764270080,4078980096,4276956672,3752585691,32.37706514,0,0
2/7/2018,47,3,5,1,0,0,0,54,83,44,0,31,9,4,81,65,24,23,8,-18,-3,-6,0,0,0,0,0,7,1,-3,-16,3,2,9,-19,-1,6,-1,7755.490234,8509.110352,7236.790039,7621.299805,9169280000,-132.700195,-4830520320,7714.195775,8322.573993,9310.476554,9986.590662,11555.66017,3307539968,-2939709952,0.035243,7754,7443.523275,8254.825684,13999800320,10818123435,9925430053,6247249920,4544589995,3844529957,31.89345502,0,0
2/8/2018,38,5,6,2,0,0,0,55,75,42,0,24,15,3,55,64,22,16,8,-9,2,1,1,0,0,0,1,-8,-2,0,-7,6,-1,-26,-1,-2,-7,0,7637.859863,8558.769531,7637.859863,8265.589844,9346750464,644.290039,177470464,7989.892809,8308.327955,9171.158326,9822.685822,11426.6378,2466619904,-840920064,0.046496,7621.299805,7880.29655,8125.547084,9169280000,10838610261,9837908626,3307539968,4007136597,3697061376,36.82726183,0,0
2/9/2018,81,12,9,0,0,0,0,75,42,23,0,14,8,0,68,82,34,23,10,43,7,3,-2,0,0,0,20,-33,-19,0,-10,-7,-3,13,18,12,7,2,8271.839844,8736.980469,7884.709961,8736.980469,6784820224,471.390625,-2561930240,8363.436639,8415.491084,9113.267945,9719.285312,11321.16104,1631139968,-835479936,0.053131,8265.589844,8207.956706,8112.151437,9346750464,8433616896,8989040128,2466619904,2468433280,3246385682,40.238403,0,0
2/10/2018,66,11,9,3,0,0,0,72,56,25,1,11,0,5,65,70,29,18,6,-15,-1,0,3,0,0,0,-3,14,2,1,-3,-8,5,-3,-12,-5,-5,-4,8720.080078,9122.549805,8295.469727,8621.900391,7780960256,-115.080078,996140032,8492.668515,8467.093411,9047.752271,9614.772463,11215.30768,2628379904,997239936,0.021604,8736.980469,8541.490235,8033.150042,6784820224,7970843648,9062921582,1631139968,2242046592,3266364251,39.67516414,0,0
2/11/2018,54,6,8,2,0,0,0,83,48,26,2,7,4,0,75,58,29,20,6,-12,-5,-1,-1,0,0,0,11,-8,1,1,-4,4,-5,10,-12,0,2,0,8616.129883,8616.129883,7931.100098,8129.970215,6122189824,-491.930176,-1658770432,8311.319365,8382.812612,8925.38133,9473.362725,11094.31406,2431739904,-196640000,0.019792,8621.900391,8496.283692,8012.144392,7780960256,6895990101,8927013010,2628379904,2230419925,3255949952,37.27335567,0,0
2/12/2018,59,7,6,1,0,0,0,84,49,24,0,7,10,3,83,72,26,26,8,5,1,-2,-1,0,0,0,1,1,-2,-2,0,6,3,8,14,-3,6,2,8141.430176,8985.919922,8141.430176,8926.570313,6256439808,796.600098,134249984,8618.944839,8518.752037,8925.539861,9421.287257,11009.3045,2457489920,25750016,0.017148,8129.970215,8559.480306,8293.75872,6122189824,6719863296,8494320128,2431739904,2505869909,3024308498,43.26308169,0,0
2/13/2018,63,9,8,2,0,0,0,82,44,25,0,12,9,9,76,71,29,27,10,4,2,2,1,0,0,0,-2,-5,1,0,5,-1,6,-7,-1,3,1,2,8926.719727,8958.469727,8455.410156,8598.30957,5696719872,-328.260743,-559719936,8608.627205,8538.64142,8881.909156,9342.90843,10914.75568,2226759936,-230729984,0.012719,8926.570313,8551.616699,8414.374372,6256439808,6025116501,7308165778,2457489920,2371996587,2449952786,41.50430258,0,0
2/14/2018,51,8,8,4,0,0,0,71,42,22,0,10,7,0,70,69,25,25,9,-12,-1,0,2,0,0,0,-11,-2,-3,0,-2,-2,-9,-6,-2,-4,-2,-1,8599.919922,9518.540039,8599.919922,9494.629883,7909819904,896.320313,2213100032,9051.628544,8777.638536,8963.605253,9357.358092,10859.06447,3066190080,839430144,0.013518,8598.30957,9006.503255,8681.992955,5696719872,6620993195,7128242907,2226759936,2583479979,2415474231,47.75036194,0,1
2/15/2018,60,9,9,4,0,0,0,68,47,26,0,9,7,0,84,68,27,18,10,9,1,1,0,0,0,0,-3,5,4,0,-1,0,0,14,-1,2,-7,1,9488.320313,10234.79981,9395.580078,10166.40039,9062540288,671.770507,1152720384,9609.014467,9124.828999,9123.977938,9434.409739,10831.90117,3286909952,220719872,0.022007,9494.629883,9419.779948,8953.537319,7909819904,7556360021,7087641454,3066190080,2859953323,2532658523,51.89612629,0,0
2/16/2018,83,11,11,3,0,0,0,40,88,48,0,26,9,0,93,63,27,20,12,23,2,2,-1,0,0,0,-28,41,22,0,17,2,0,9,-5,0,2,2,10135.7002,10324.09961,9824.820313,10233.90039,7296159744,67.5,-1766380544,9921.457428,9402.096847,9271.967598,9510.551706,10808.45016,2605819904,-681090048,0.013274,10166.40039,9964.976888,9167.383022,9062540288,8089506645,7160689957,3286909952,2986306645,2671898514,52.30562825,0,0
2/17/2018,70,10,12,6,0,0,0,57,98,53,0,18,6,0,87,57,24,16,10,-13,-1,1,3,0,0,0,17,10,5,0,-8,-3,0,-6,-6,-3,-4,-2,10207.5,11139.5,10149.40039,11112.7002,8660880384,878.79981,1364720640,10517.07881,9829.747685,9517.398612,9663.137277,10820.38154,2797600000,191780096,0.014691,10233.90039,10504.33366,9523.211566,7296159744,8339860139,7286392832,2605819904,2896776619,2696072814,57.39126605,0,0
2/18/2018,78,9,13,6,0,0,0,53,98,56,0,16,12,0,68,54,32,25,8,8,-1,1,0,0,0,0,-4,0,3,0,-2,6,0,-19,-3,8,9,-2,11123.40039,11349.79981,10326,10551.79981,8744009728,-560.90039,83129344,10534.43931,10010.26072,9655.318771,9747.771804,10809.84892,3124179968,326579968,0.017358,11112.7002,10632.80013,9869.187222,8660880384,8233683285,7660938533,2797600000,2842533291,2794992823,53.4721644,0,0
2/19/2018,69,9,12,2,0,0,3,69,90,53,2,14,8,3,60,69,29,23,10,-9,0,-1,-4,0,0,3,16,-8,-3,2,-2,-4,3,-8,15,-3,-2,2,10552.59961,11273.79981,10513.2002,11225.29981,7652089856,673.5,-1091919872,10879.86956,10314.02049,9864.649577,9888.488757,10826.14111,2546439936,-577740032,0.012039,10551.79981,10963.26661,10197.57715,8744009728,8352326656,7860317111,3124179968,2822739968,2807699968,57.24736594,0,0
2/20/2018,77,8,11,5,0,0,0,100,91,49,0,19,4,0,78,70,29,22,13,8,-1,-1,3,0,0,-3,31,1,-4,-2,5,-4,-3,18,1,0,-1,3,11231.79981,11958.5,11231.79981,11403.7002,9926540288,178.40039,2274450432,11141.78488,10586.44042,10069.85633,10032.79461,10848.79049,3126220032,579780096,0.015529,11225.29981,11060.26661,10598.34724,7652089856,8774213291,8464577170,2546439936,2932279979,2936194267,58.2145198,0,0
2/21/2018,94,14,19,5,0,0,0,49,81,41,2,57,0,0,70,73,24,25,11,17,6,8,0,0,0,0,-51,-10,-8,2,38,-4,0,-8,3,-5,3,-2,11372.2002,11418.5,10479.09961,10690.40039,9405339648,-713.29981,-521200640,10916.09264,10612.43041,10152.59553,10095.42373,10842.57911,3459830016,333609984,0.021691,11403.7002,11106.4668,10769.1716,9926540288,8994656597,8678222848,3126220032,3044163328,2992428544,53.04729963,0,0
2/22/2018,72,10,9,3,0,0,0,49,82,52,2,31,6,0,69,68,28,18,12,-22,-4,-10,-2,0,0,0,0,1,11,0,-26,6,0,-1,-5,4,-7,1,10660.40039,11039.09961,9939.089844,10005,8040079872,-685.40039,-1365259776,10460.54632,10460.57281,10132.91613,10086.81195,10809.73287,2904620032,-555209984,0.016752,10690.40039,10699.7002,10746.1144,9405339648,9123986603,8532157074,3459830016,3163556693,2937815698,48.58475486,0,-1
2/23/2018,94,15,18,4,0,0,0,50,76,41,0,24,11,0,89,69,21,23,9,22,5,9,1,0,0,0,1,-6,-11,-2,-7,5,0,20,1,-7,5,-3,9937.070313,10487.29981,9734.55957,10301.09961,7739500032,296.09961,-300579840,10380.82296,10420.70451,10155.34059,10107.2203,10789.78647,2815280128,-89339904,0.015958,10005,10332.16667,10755.71429,8040079872,8394973184,8595491401,2904620032,3059910059,2967738587,50.52124907,0,1
2/24/2018,77,17,8,3,0,0,0,51,100,45,0,16,6,9,65,55,26,27,8,-17,2,-10,-1,0,0,0,1,24,4,0,-8,-5,9,-24,-14,5,4,-1,10287.7002,10597.2002,9546.969727,9813.070313,6917929984,-488.029297,-821570048,10096.94664,10268.79596,10109.70456,10079.20601,10751.48387,2417710080,-397570048,0.020113,10301.09961,10039.72331,10570.05288,7739500032,7565836629,8346498487,2815280128,2712536747,2913468599,47.35542502,0,-1
2/25/2018,73,13,8,3,0,0,0,52,82,44,0,10,7,0,67,51,26,17,8,-4,-4,0,0,0,0,0,1,-18,-1,0,-6,1,-9,2,-4,0,-10,0,9796.419922,9923.219727,9407.05957,9664.730469,5706939904,-148.339844,-1210990080,9880.838554,10117.77959,10050.37468,10039.73215,10708.86609,1968850048,-448860032,0.012771,9813.070313,9926.300131,10443.32868,6917929984,6788123307,7912631369,2417710080,2400613419,2748421467,46.40359171,0,0
