"Date(UTC)","UnixTimeStamp","Value"
"5/7/2022","1651881600","83277"
"5/8/2022","1651968000","79985"
"5/9/2022","1652054400","91599"
"5/10/2022","1652140800","98301"
"5/11/2022","1652227200","99989"
"5/12/2022","1652313600","98964"
"5/13/2022","1652400000","88511"
"5/14/2022","1652486400","86964"
"5/15/2022","1652572800","88217"
"5/16/2022","1652659200","90246"
"5/17/2022","1652745600","103813"
"5/18/2022","1652832000","89802"
"5/19/2022","1652918400","93538"
"5/20/2022","1653004800","93262"
"5/21/2022","1653091200","98303"
"5/22/2022","1653177600","100975"
"5/23/2022","1653264000","94582"
"5/24/2022","1653350400","98535"
"5/25/2022","1653436800","102835"
"5/26/2022","1653523200","112811"
"5/27/2022","1653609600","99428"
"5/28/2022","1653696000","96247"
"5/29/2022","1653782400","112140"
"5/30/2022","1653868800","102688"
"5/31/2022","1653955200","108154"
"6/1/2022","1654041600","125888"
"6/2/2022","1654128000","127467"
"6/3/2022","1654214400","115369"
"6/4/2022","1654300800","108285"
"6/5/2022","1654387200","109393"
"6/6/2022","1654473600","107199"
"6/7/2022","1654560000","110406"
"6/8/2022","1654646400","112452"
"6/9/2022","1654732800","100858"
"6/10/2022","1654819200","92869"
"6/11/2022","1654905600","92584"
"6/12/2022","1654992000","95441"
"6/13/2022","1655078400","99746"
"6/14/2022","1655164800","98804"
"6/15/2022","1655251200","96505"
"6/16/2022","1655337600","87082"
"6/17/2022","1655424000","85006"
"6/18/2022","1655510400","86949"
"6/19/2022","1655596800","85306"
"6/20/2022","1655683200","84641"
"6/21/2022","1655769600","89999"
"6/22/2022","1655856000","96925"
"6/23/2022","1655942400","91867"
"6/24/2022","1656028800","95693"
"6/25/2022","1656115200","97503"
"6/26/2022","1656201600","109449"
"6/27/2022","1656288000","103879"
"6/28/2022","1656374400","95146"
"6/29/2022","1656460800","103379"
"6/30/2022","1656547200","95063"
"7/1/2022","1656633600","80287"
"7/2/2022","1656720000","77836"
"7/3/2022","1656806400","81207"
"7/4/2022","1656892800","82625"
"7/5/2022","1656979200","85826"
"7/6/2022","1657065600","81529"
"7/7/2022","1657152000","83732"
"7/8/2022","1657238400","82624"
"7/9/2022","1657324800","83419"
"7/10/2022","1657411200","82233"
"7/11/2022","1657497600","81512"
"7/12/2022","1657584000","82885"
"7/13/2022","1657670400","85892"
"7/14/2022","1657756800","84111"
"7/15/2022","1657843200","84352"
"7/16/2022","1657929600","84132"
"7/17/2022","1658016000","85066"
"7/18/2022","1658102400","88572"
"7/19/2022","1658188800","81056"
"7/20/2022","1658275200","84301"
"7/21/2022","1658361600","84739"
"7/22/2022","1658448000","80839"
"7/23/2022","1658534400","82353"
"7/24/2022","1658620800","83637"
"7/25/2022","1658707200","86434"
"7/26/2022","1658793600","84632"
"7/27/2022","1658880000","81310"
"7/28/2022","1658966400","84234"
"7/29/2022","1659052800","83337"
"7/30/2022","1659139200","82556"
"7/31/2022","1659225600","82523"
"8/1/2022","1659312000","83750"
"8/2/2022","1659398400","83354"
"8/3/2022","1659484800","84139"
"8/4/2022","1659571200","83379"
"8/5/2022","1659657600","89379"
"8/6/2022","1659744000","82975"
"8/7/2022","1659830400","82542"
"8/8/2022","1659916800","84839"
"8/9/2022","1660003200","84650"
"8/10/2022","1660089600","93482"
"8/11/2022","1660176000","86458"
"8/12/2022","1660262400","81448"
"8/13/2022","1660348800","82518"
"8/14/2022","1660435200","86979"
"8/15/2022","1660521600","81303"
"8/16/2022","1660608000","81811"
"8/17/2022","1660694400","83526"
"8/18/2022","1660780800","83257"
"8/19/2022","1660867200","90587"
"8/20/2022","1660953600","83389"
"8/21/2022","1661040000","83510"
"8/22/2022","1661126400","84822"
"8/23/2022","1661212800","85672"
"8/24/2022","1661299200","81861"
"8/25/2022","1661385600","85523"
"8/26/2022","1661472000","86425"
"8/27/2022","1661558400","86452"
"8/28/2022","1661644800","90059"
"8/29/2022","1661731200","94421"
"8/30/2022","1661817600","98774"
"8/31/2022","1661904000","89864"
"9/1/2022","1661990400","79538"
"9/2/2022","1662076800","76642"
"9/3/2022","1662163200","73329"
"9/4/2022","1662249600","73811"
"9/5/2022","1662336000","75633"
"9/6/2022","1662422400","80446"
"9/7/2022","1662508800","81261"
"9/8/2022","1662595200","79663"
"9/9/2022","1662681600","81196"
"9/10/2022","1662768000","74220"
"9/11/2022","1662854400","77615"
"9/12/2022","1662940800","81240"
"9/13/2022","1663027200","79714"
"9/14/2022","1663113600","77833"
"9/15/2022","1663200000","75375"
"9/16/2022","1663286400","76255"
"9/17/2022","1663372800","71667"
"9/18/2022","1663459200","78827"
"9/19/2022","1663545600","81423"
"9/20/2022","1663632000","83552"
"9/21/2022","1663718400","83557"
"9/22/2022","1663804800","83198"
"9/23/2022","1663891200","81450"
"9/24/2022","1663977600","74354"
"9/25/2022","1664064000","73322"
"9/26/2022","1664150400","79885"
"9/27/2022","1664236800","78742"
"9/28/2022","1664323200","78203"
"9/29/2022","1664409600","76732"
"9/30/2022","1664496000","76758"
"10/1/2022","1664582400","79346"
"10/2/2022","1664668800","79320"
"10/3/2022","1664755200","76479"
"10/4/2022","1664841600","83567"
"10/5/2022","1664928000","86099"
"10/6/2022","1665014400","82121"
"10/7/2022","1665100800","80647"
"10/8/2022","1665187200","72413"
"10/9/2022","1665273600","53280"
"10/10/2022","1665360000","55629"
"10/11/2022","1665446400","61347"
"10/12/2022","1665532800","65259"
"10/13/2022","1665619200","76420"
"10/14/2022","1665705600","69566"
"10/15/2022","1665792000","64126"
"10/16/2022","1665878400","68463"
"10/17/2022","1665964800","74724"
"10/18/2022","1666051200","79033"
"10/19/2022","1666137600","76544"
"10/20/2022","1666224000","77070"
"10/21/2022","1666310400","76787"
"10/22/2022","1666396800","67134"
"10/23/2022","1666483200","71893"
"10/24/2022","1666569600","74791"
"10/25/2022","1666656000","78190"
"10/26/2022","1666742400","84524"
"10/27/2022","1666828800","85313"
"10/28/2022","1666915200","78574"
"10/29/2022","1667001600","78081"
"10/30/2022","1667088000","76525"
"10/31/2022","1667174400","76580"
"11/1/2022","1667260800","77530"
"11/2/2022","1667347200","75675"
"11/3/2022","1667433600","74664"
"11/4/2022","1667520000","77716"
"11/5/2022","1667606400","72701"
"11/6/2022","1667692800","77751"
"11/7/2022","1667779200","81092"
"11/8/2022","1667865600","88980"
"11/9/2022","1667952000","92783"
"11/10/2022","1668038400","85277"
"11/11/2022","1668124800","82450"
"11/12/2022","1668211200","75008"
"11/13/2022","1668297600","74335"
"11/14/2022","1668384000","81661"
"11/15/2022","1668470400","76642"
"11/16/2022","1668556800","72025"
"11/17/2022","1668643200","74656"
"11/18/2022","1668729600","69972"
"11/19/2022","1668816000","69391"
"11/20/2022","1668902400","74489"
"11/21/2022","1668988800","77331"
"11/22/2022","1669075200","77279"
"11/23/2022","1669161600","76099"
"11/24/2022","1669248000","70351"
"11/25/2022","1669334400","68250"
"11/26/2022","1669420800","71240"
"11/27/2022","1669507200","68460"
"11/28/2022","1669593600","73284"
"11/29/2022","1669680000","76431"
"11/30/2022","1669766400","78335"
"12/1/2022","1669852800","76578"
"12/2/2022","1669939200","74826"
"12/3/2022","1670025600","70443"
"12/4/2022","1670112000","69496"
"12/5/2022","1670198400","74650"
"12/6/2022","1670284800","75964"
"12/7/2022","1670371200","77858"
"12/8/2022","1670457600","71555"
"12/9/2022","1670544000","81863"
"12/10/2022","1670630400","71449"
"12/11/2022","1670716800","70985"
"12/12/2022","1670803200","78245"
"12/13/2022","1670889600","82501"
"12/14/2022","1670976000","81211"
"12/15/2022","1671062400","82820"
"12/16/2022","1671148800","81815"
"12/17/2022","1671235200","79974"
"12/18/2022","1671321600","77551"
"12/19/2022","1671408000","75184"
"12/20/2022","1671494400","83227"
"12/21/2022","1671580800","84773"
"12/22/2022","1671667200","78931"
"12/23/2022","1671753600","82427"
"12/24/2022","1671840000","72981"
"12/25/2022","1671926400","71780"
"12/26/2022","1672012800","79961"
"12/27/2022","1672099200","81374"
"12/28/2022","1672185600","83923"
"12/29/2022","1672272000","82278"
"12/30/2022","1672358400","81358"
"12/31/2022","1672444800","76168"
"1/1/2023","1672531200","63332"
"1/2/2023","1672617600","77435"
"1/3/2023","1672704000","79776"
"1/4/2023","1672790400","84707"
"1/5/2023","1672876800","87274"
"1/6/2023","1672963200","87351"
"1/7/2023","1673049600","81948"
"1/8/2023","1673136000","82704"
"1/9/2023","1673222400","92879"
"1/10/2023","1673308800","91100"
"1/11/2023","1673395200","92327"
"1/12/2023","1673481600","93096"
"1/13/2023","1673568000","94888"
"1/14/2023","1673654400","97351"
"1/15/2023","1673740800","90292"
"1/16/2023","1673827200","91633"
"1/17/2023","1673913600","89626"
"1/18/2023","1674000000","80193"
"1/19/2023","1674086400","77457"
"1/20/2023","1674172800","76296"
"1/21/2023","1674259200","77695"
"1/22/2023","1674345600","69727"
"1/23/2023","1674432000","75187"
"1/24/2023","1674518400","81561"
"1/25/2023","1674604800","80926"
"1/26/2023","1674691200","82042"
"1/27/2023","1674777600","83236"
"1/28/2023","1674864000","76681"
"1/29/2023","1674950400","78837"
"1/30/2023","1675036800","83220"
"1/31/2023","1675123200","83132"
"2/1/2023","1675209600","83126"
"2/2/2023","1675296000","86408"
"2/3/2023","1675382400","87939"
"2/4/2023","1675468800","83089"
"2/5/2023","1675555200","82753"
"2/6/2023","1675641600","86323"
"2/7/2023","1675728000","86058"
"2/8/2023","1675814400","87423"
"2/9/2023","1675900800","91915"
"2/10/2023","1675987200","90176"
"2/11/2023","1676073600","80696"
"2/12/2023","1676160000","81777"
"2/13/2023","1676246400","90683"
"2/14/2023","1676332800","88094"
"2/15/2023","1676419200","93864"
"2/16/2023","1676505600","95360"
"2/17/2023","1676592000","96206"
"2/18/2023","1676678400","94855"
"2/19/2023","1676764800","100424"
"2/20/2023","1676851200","109068"
"2/21/2023","1676937600","106063"
"2/22/2023","1677024000","106556"
"2/23/2023","1677110400","103333"
"2/24/2023","1677196800","103977"
"2/25/2023","1677283200","91693"
"2/26/2023","1677369600","89707"
"2/27/2023","1677456000","97089"
"2/28/2023","1677542400","94595"
"3/1/2023","1677628800","96258"
"3/2/2023","1677715200","94460"
"3/3/2023","1677801600","95722"
"3/4/2023","1677888000","101034"
"3/5/2023","1677974400","99575"
"3/6/2023","1678060800","101211"
"3/7/2023","1678147200","97429"
"3/8/2023","1678233600","99757"
"3/9/2023","1678320000","100965"
"3/10/2023","1678406400","100342"
"3/11/2023","1678492800","90390"
"3/12/2023","1678579200","90318"
"3/13/2023","1678665600","91747"
"3/14/2023","1678752000","96853"
"3/15/2023","1678838400","98568"
"3/16/2023","1678924800","100533"
"3/17/2023","1679011200","101004"
"3/18/2023","1679097600","99609"
"3/19/2023","1679184000","103914"
"3/20/2023","1679270400","103529"
