Date,Bitcoin,Crypto,Cryptocurrency,ETH,Crypto Ban,Crypto Bubble,Bull,Bear,Hack,Crypto Market,Stocks,Time to buy,should I sell,how to buy,exchange,wallet,mining,blockchain,Bitcoin_delta,Crypto_delta,Cryptocurrency_delta,ETH_delta,Crytpo Regulations_delta,Crypto Ban_delta,Crypto Bubble_delta,Bull_delta,Bear_delta,Hack_delta,Crypto Market_delta,Stocks_delta,Time to buy_delta,should I sell_delta,how to buy_delta,exchange_delta,wallet_delta,mining_delta,blockchain_delta,Open,High,Low,Close,Volume,PriceDelta,VolumeDelta,Twitter_Positive,Twitter_Neutral,Twitter_Negative,Telegram_Positive,Telegram_Neutral,Telegram_Negative,EMA3,EMA7,EMA14,EMA20,EMA50,Volume_USDT,VolumeDelta_USDT,Volatility_USDT,Yesterday_Price,3day_Past_Mean_Price,7day_Past_Mean_Price,Yesterday_Volume,3day_Past_Mean_Volume,7day_Past_Mean_Volume,Yesterday_Vol_USDT,3day_Past_Mean_Vol_USDT,7day_Past_Mean_Vol_USDT,RSI,RSI_BuySellFlag,EMA_BuySellFlag
9/11/2019,0,0,0,0,0,2,0,60,27,0,14,0,0,0,72,21,15,3,0,-10,0,0,0,0,2,0,-20,-2,-1,-1,0,0,0,8,-5,7,-3,179.839493,181.757462,176.500916,178.725494,7157139035,-1.061676,865662263,412,3270,95,0,4,0,179.2554322,178.537861,179.2021038,181.4574903,197.4882649,18377750474,1360095672,0.012379,179.78717,179.8873747,177.6362261,6291476772,6893851597,6618978828,17017654802,18551014335,18168244969,43.8703494,0,0
9/12/2019,0,0,0,0,0,0,74,59,32,0,10,0,0,0,70,28,16,2,0,0,0,0,0,0,-2,74,-1,5,0,-4,0,0,0,-2,7,1,-1,178.803772,181.998566,177.847321,181.016098,5838605477,2.290604,-1318533558,521,3378,105,0,6,0,180.1357651,179.1574203,179.4439697,181.4154529,196.8422976,16402248661,-1975501813,0.006289,178.725494,179.8429207,178.6075069,7157139035,6429073761,6654568679,18377750474,17265884646,18208901008,46.26803031,0,0
9/13/2019,78,0,5,0,0,0,81,60,31,0,11,0,0,0,63,28,12,6,78,0,5,0,0,0,0,7,1,-1,0,1,0,0,0,-7,0,-4,4,180.975586,181.498291,178.582047,181.109726,5955041237,0.093628,116435760,545,3047,106,0,0,0,180.6227455,179.6454967,179.6660705,181.3863361,196.225334,15996355710,-405892951,0.00738,181.016098,180.2837727,180.200871,5838605477,6316928583,6534201445,16402248661,16925451615,17404692006,46.36887577,0,0
9/14/2019,0,8,0,0,0,0,67,61,32,0,12,0,0,0,60,22,10,4,-78,8,-5,0,0,0,0,-14,1,1,0,1,0,0,0,-3,-6,-2,-2,181.321579,188.44693,180.372208,188.105515,6500686511,6.995789,545645274,641,3010,98,0,0,0,184.3641303,181.7605013,180.7913298,182.0262579,195.9069097,16159387143,163031433,0.007155,181.109726,183.4104463,181.606999,5955041237,6098111075,6492652183,15996355710,16185997171,17210352853,53.40563423,0,1
9/15/2019,0,0,0,0,0,0,81,70,28,0,11,0,0,0,49,24,11,3,0,-8,0,0,0,0,0,14,9,-4,0,-1,0,0,0,-11,2,1,-1,188.068436,190.399338,186.447327,189.789124,6222874780,1.683609,-277811731,537,3575,95,0,10,0,187.0766271,183.767657,181.9910357,182.7655785,195.6669965,14415596813,-1743790330,0.007494,188.105515,186.3347883,182.8117981,6500686511,6226200843,6456966114,16159387143,15523779889,16946661619,54.93797606,0,0
9/16/2019,0,6,0,0,0,0,46,71,39,1,8,13,0,73,0,52,0,0,0,6,0,0,0,0,0,-35,1,11,1,-3,13,0,73,-49,28,-11,-3,189.689331,198.204971,189.689331,197.113174,8242029488,7.32405,2019154708,698,4249,194,0,7,0,192.0949006,187.1040362,184.0073208,184.1320161,195.7237094,17893377310,3477780497,0.015253,189.789124,191.669271,185.0923287,6222874780,6988530260,6601121900,14415596813,16156120422,16608910130,60.95380786,0,0
9/17/2019,0,9,0,0,0,0,43,0,0,0,0,0,0,68,0,52,0,0,0,3,0,0,0,0,0,-3,-71,-39,-1,-8,-13,0,-5,0,0,0,0,197.114761,213.731949,196.715485,208.608749,10232590812,11.495575,1990561324,810,4673,243,0,2,0,200.3518248,192.4802144,187.2875112,186.4631335,196.2290051,19476441246,1583063936,0.00888,197.113174,198.5036823,189.2096971,8242029488,8232498360,7164138191,17893377310,17261805123,16960165337,68.14264693,0,0
9/18/2019,63,11,0,0,2,1,51,0,0,0,0,12,0,70,0,50,0,0,63,2,0,0,0,2,1,8,0,0,0,0,12,0,2,0,-2,0,0,208.050598,216.711502,208.050598,211.393036,9194634557,2.784287,-1037956255,728,5130,224,0,1,0,205.8724304,197.2084198,190.5015812,188.83741,196.8236729,20444983557,968542311,0.008057,208.608749,205.7049863,193.8764889,10232590812,9223084952,7455208980,19476441246,19271600704,17255484349,69.60242552,0,0
9/19/2019,68,13,0,5,0,0,53,0,0,0,0,7,0,88,0,0,22,0,5,2,0,5,0,-2,-1,2,0,0,0,0,-5,0,18,0,-50,22,0,211.247238,222.871689,204.685776,221.280853,10620070913,9.887817,1425436356,808,4616,193,0,0,0,213.5766417,203.2265281,194.6054841,191.9272617,197.782778,24952094604,4507111047,0.025786,211.393036,213.7608793,199.6285967,9194634557,10015765427,8138275471,20444983557,21624506469,18476890912,74.13514154,-1,0
9/20/2019,81,13,0,3,0,0,44,0,0,0,0,12,6,84,0,0,32,0,13,0,0,-2,0,0,0,-9,0,0,0,0,5,6,-4,0,0,10,0,221.069626,221.598557,215.159637,218.050049,8027974273,-3.230804,-2592096640,771,3968,90,0,0,0,215.8133453,206.9324083,197.7314261,194.4151462,198.577573,18113214694,-6838879910,0.008379,221.280853,216.9079793,204.9057857,10620070913,9280893248,8434408762,24952094604,21170097618,18779299338,70.43916946,0,0
9/21/2019,79,9,0,4,0,0,55,0,0,0,0,8,0,66,0,0,22,0,-2,-4,0,1,0,0,0,11,0,0,0,0,-4,-6,-18,0,0,-10,0,217.897385,220.958298,215.000168,215.516205,7743309778,-2.533844,-284664495,472,2935,88,0,0,0,215.6647752,209.0783575,200.1027299,196.4247708,199.2418331,16319022643,-1794192051,0.007097,218.050049,218.282369,208.8215986,8027974273,8797118321,8611926372,18113214694,19794777314,18802104410,67.59300332,0,0
9/22/2019,73,7,0,0,1,0,57,0,0,0,0,10,0,69,0,0,20,0,-6,-2,0,-4,0,1,0,2,0,0,0,0,2,0,3,0,0,-2,0,215.486557,216.086243,207.644928,211.54538,7812854576,-3.970825,69544798,496,2783,94,0,0,0,213.6050776,209.6951131,201.6284166,197.8648289,199.7243251,16627445896,308423253,0.009296,215.516205,215.0372113,211.9296351,7743309778,7861379542,8839066342,16319022643,17019894411,19118082850,63.27797033,0,0
9/23/2019,0,7,0,0,0,3,73,0,0,0,0,15,3,74,58,29,14,3,-73,0,0,0,0,-1,3,16,0,0,0,0,5,3,5,58,29,-6,3,211.713211,211.840515,201.887238,201.92131,7494673136,-9.62407,-318181440,573,3207,99,1,1,0,207.7631938,207.7516623,201.6674691,198.2511604,199.8104814,18747409475,2119963579,0.015931,211.54538,209.660965,212.6165117,7812854576,7683612497,8732301149,16627445896,17231292671,19240087445,54.24010961,0,0
9/24/2019,0,8,4,0,2,0,82,84,34,2,11,0,0,0,69,28,16,7,0,1,4,0,0,2,-3,9,84,34,2,11,-15,-3,-74,11,-1,2,4,201.842087,203.500549,162.727783,168.110733,11757739233,-33.810577,4263066097,637,4503,291,0,3,0,187.9369634,197.84143,197.1932376,195.3806435,198.567354,30921334257,12173924782,0.060514,201.92131,193.859141,206.8310809,7494673136,9021755648,8950179495,18747409475,22098729876,20875072161,35.21237986,0,-1
9/25/2019,0,10,0,0,0,0,83,0,0,0,0,0,0,0,65,24,16,2,0,2,-4,0,0,-2,0,1,-84,-34,-2,-11,0,0,0,-4,-4,0,-5,168.133575,174.719772,164.913483,170.8927,9766632018,2.781967,-1991107215,512,3420,96,0,4,0,179.4148317,191.1042475,193.6864992,193.0484584,197.4820734,26997260690,-3924073567,0.013201,168.110733,180.3082477,201.0453186,11757739233,9673014796,9031893418,30921334257,25555334807,21811111751,37.16558591,0,0
9/26/2019,0,0,8,2,0,0,69,0,0,0,0,0,0,0,64,24,20,4,0,-10,8,2,0,0,0,-14,0,0,0,0,0,0,0,-1,0,4,2,170.756912,171.692642,157.130325,166.727127,7848286154,-4.165573,-1918345864,511,2987,127,0,5,0,173.0709793,185.0099674,190.0919163,190.5416649,196.2759971,22801049085,-4196211605,0.024706,170.8927,168.5768533,193.2519291,9766632018,9790885802,8635924167,26997260690,26906548011,21503819534,35.44257223,0,0
9/27/2019,0,0,6,0,0,0,70,0,0,0,0,0,0,0,69,22,16,6,0,0,-2,-2,0,0,0,1,0,0,0,0,0,0,0,5,-2,-4,2,166.651703,175.610779,163.209503,174.710999,7909313625,7.983872,61027471,547,3020,139,0,1,0,173.8909892,182.4352253,188.0411273,189.0339825,195.4303109,19746430476,-3054618609,0.011286,166.727127,170.776942,187.0606363,7848286154,8508077266,8618972646,22801049085,23181580084,21737136075,41.0806278,0,0
9/28/2019,0,0,5,0,2,2,73,0,0,0,0,0,0,0,66,24,17,5,0,0,-1,0,0,2,2,3,0,0,0,0,0,0,0,-3,2,1,-1,174.680832,175.778732,170.773956,174.572891,6895423445,-0.138108,-1013890180,465,2436,102,0,1,0,174.2319401,180.4696417,186.2453625,187.6567357,194.6123729,16912669853,-2833760623,0.015561,174.710999,172.0036723,181.2115914,7909313625,7551007741,8497846027,19746430476,19820049805,21821942819,41.01390041,0,0
9/29/2019,0,0,8,0,0,2,88,0,0,0,0,0,0,0,52,29,9,3,0,0,3,0,0,-2,0,15,0,0,0,0,0,0,0,-14,5,-8,-2,174.612747,175.21022,166.997696,170.503479,6497088199,-4.069412,-398335246,490,2453,113,1,3,0,172.3677095,177.978101,184.1464447,186.0230922,193.666926,15804140912,-1108528941,0.01513,174.572891,173.2624563,175.3484627,6895423445,7100608423,8309879401,16912669853,17487747080,21704327821,39.00356333,0,0
9/30/2019,68,8,5,4,0,0,22,0,0,0,0,0,0,0,70,26,15,3,68,8,-3,4,0,0,-2,-66,0,0,0,0,0,0,0,18,-3,6,0,170.461349,179.872208,167.036606,179.872208,7552915148,9.368729,1055826949,561,2971,98,0,1,0,176.1199588,178.4516278,183.5765464,185.4372937,193.1259567,21100592344,5296451432,0.013562,170.503479,174.9828593,172.198591,6497088199,6981808931,8318199689,15804140912,17939134370,22040496802,45.6130294,0,0
10/1/2019,0,0,5,0,1,0,19,77,34,0,13,13,3,83,0,28,0,3,-68,-8,0,-4,0,1,0,-3,77,34,0,13,13,3,83,-70,2,-15,0,180.209122,185.045532,175.812653,177.340424,7676276225,-2.531784,123361077,508,3339,157,0,10,0,176.7301914,178.1738268,182.7450635,184.6661632,192.5069162,19030134292,-2070458052,0.013646,179.872208,175.9053703,173.5171183,7552915148,7242093191,7735133545,21100592344,18644955849,20341753950,44.2185968,0,0
10/2/2019,0,0,8,0,0,0,23,77,32,0,17,11,10,76,0,33,0,4,0,0,3,0,0,-1,0,4,0,-2,0,4,-2,7,-7,0,5,0,1,177.22406,180.826126,175.334274,180.71051,6335595250,3.370086,-1340680975,400,2680,116,0,1,0,178.7203507,178.8079976,182.4737897,184.2894344,192.044312,15811830977,-3218303315,0.006817,177.340424,179.307714,174.9196626,7676276225,7188262208,7244985435,19030134292,18647519204,18743835420,46.56050554,0,0
10/3/2019,58,9,3,0,0,1,40,81,33,0,18,6,0,68,0,21,0,7,58,9,-5,0,0,0,1,17,4,1,0,1,-5,-10,-8,0,-12,0,3,180.703705,180.79921,172.599869,175.199341,6381403725,-5.511169,45808475,448,2697,81,0,1,0,176.9598458,177.9058335,181.5038632,183.4237112,191.3837249,16169258787,357427810,0.012749,180.71051,177.7500917,176.1299789,6335595250,6797758400,7035430802,15811830977,17003741352,17796436806,43.35492701,0,0
10/4/2019,0,0,7,0,0,0,19,69,34,0,16,0,0,67,0,32,0,3,-58,-9,4,0,0,0,-1,-21,-12,1,0,-2,-6,0,-1,0,11,0,-4,175.238434,178.552078,173.564087,176.985001,6248928449,1.78566,-132475276,512,2631,99,0,3,0,176.9724234,177.6756254,180.9013482,182.8105007,190.8190691,15728274369,-440984418,0.009006,175.199341,177.6316173,176.4548363,6381403725,6321975808,6798232920,16169258787,15903121378,17222414505,44.683792,0,0
10/5/2019,70,0,7,5,0,0,19,82,44,0,12,0,0,69,0,26,0,4,70,0,0,5,0,0,0,0,13,10,0,-4,0,0,2,0,-6,0,1,176.94632,177.713242,173.069565,176.351517,5837211771,-0.633484,-411716678,393,2280,87,0,6,0,176.6619702,177.3445983,180.2947041,182.1953594,190.2517141,14434599810,-1293674559,0.010652,176.985001,176.1786197,176.7089257,6248928449,6155847982,6647059824,15728274369,15444044322,16868404499,44.28686085,0,0
10/6/2019,65,0,0,0,0,0,35,87,40,0,7,0,0,83,0,28,0,1,-5,0,-7,-5,0,0,0,16,5,-4,0,-5,0,0,14,0,2,0,-3,176.36438,177.364548,171.299774,173.059143,5852890674,-3.292374,15678903,421,2639,78,0,1,0,174.8605566,176.2732344,179.3299626,181.3252435,189.5774956,15827357439,1392757629,0.018157,176.351517,175.4652203,177.0740206,5837211771,5979676965,6555031606,14434599810,15330077206,16871721145,42.18924891,0,0
10/7/2019,94,0,0,0,0,1,18,76,32,0,11,0,0,0,0,27,0,5,29,0,0,0,0,0,1,-17,-11,-8,0,4,0,0,-83,0,-1,0,4,172.940338,182.356354,171.527817,181.18634,7844316834,8.127197,1991426160,486,3129,77,3,1,0,178.0234483,177.5015108,179.5774796,181.3120146,189.2484307,21724647654,5897290215,0.017904,173.059143,176.8656667,177.2617537,5852890674,6511473093,6596660418,15827357439,17328868301,16960871904,48.65428248,0,0
10/8/2019,78,0,0,10,0,0,20,78,33,0,17,0,0,0,0,31,0,6,-16,0,0,10,0,0,-1,2,2,1,0,6,0,0,0,0,4,0,1,181.113358,184.35997,179.133392,182.021561,7466282780,0.835221,-378034054,574,3181,71,1,1,0,180.0225047,178.6315234,179.9033571,181.3795905,188.9650241,18815341020,-2909306634,0.008449,181.18634,178.7556813,177.9304876,7844316834,7054496763,6566661355,21724647654,18789115371,16930187151,49.28200763,0,1
10/9/2019,69,14,5,0,0,0,85,0,0,0,0,7,12,74,63,27,15,4,-9,14,5,-10,0,0,0,65,-78,-33,0,-17,7,12,74,63,-4,15,-2,182.036301,194.300491,180.668442,193.293259,9088122101,11.271698,1621839321,714,3803,187,1,5,0,186.6578818,182.2969573,181.6886773,182.5142256,189.1347588,23029987899,4214646879,0.014159,182.021561,185.5003867,179.7280231,7466282780,8132907238,6959879476,18815341020,21189992191,17961352425,56.93396905,0,0
10/10/2019,60,12,4,0,4,3,68,0,0,0,0,7,0,67,68,25,15,3,-9,-2,-1,0,0,4,3,-17,0,0,0,0,0,-12,-7,5,-2,0,-1,193.191071,193.896927,188.306473,191.659668,8375913276,-1.633591,-712208825,648,3926,160,1,8,0,189.1587749,184.637635,183.0181428,183.3852201,189.2337748,20928242912,-2101744987,0.011774,193.293259,188.991496,182.0794984,9088122101,8310106052,7244809412,23029987899,20924523944,18641207300,55.62414566,0,0
10/11/2019,46,4,6,8,0,0,84,0,0,0,0,7,0,68,64,19,15,4,-14,-8,2,8,0,-4,-3,16,0,0,0,0,0,0,1,-4,-6,0,1,191.801071,195.318802,181.661835,182.569687,9128522970,-9.089981,752609694,732,3810,182,0,7,0,185.864231,184.120648,182.9583487,183.3075503,188.972438,23204107707,2275864795,0.023825,191.659668,189.1742047,182.8773107,8375913276,8864186116,7656180058,20928242912,22387446173,19709183492,48.88477655,0,-1
10/12/2019,56,8,3,2,3,0,86,0,0,0,0,0,0,48,56,20,14,3,10,4,-3,-6,0,3,0,2,0,0,0,0,-7,0,-20,-8,1,-1,-1,182.534027,186.304886,179.984833,180.826645,7494328840,-1.743042,-1634194130,489,2767,101,0,3,1,183.345438,183.2971472,182.6741215,183.0712736,188.6529952,17304431390,-5899676317,0.015005,182.569687,185.0186667,183.5166147,9128522970,8332921695,7892911068,23204107707,20478927336,20119159432,47.69153934,0,0
10/13/2019,50,7,4,0,0,0,98,0,0,0,0,12,8,69,51,23,7,3,-6,-1,1,-2,0,-3,0,12,0,0,0,0,12,8,21,-5,3,-7,0,180.861313,185.075912,180.317154,182.07515,6733182273,1.248505,-761146567,534,2788,102,1,5,0,182.710294,182.9916479,182.5942586,182.9764047,188.3950405,16192755686,-1111675704,0.01577,180.826645,181.8238273,184.8046157,7494328840,7785344694,8018667011,17304431390,18900431594,20171359181,48.65823783,0,0
10/14/2019,45,4,0,0,0,0,96,0,0,0,0,0,0,73,65,30,11,4,-5,-3,-4,0,0,0,0,-2,0,0,0,0,-12,-8,4,14,7,4,1,182.028473,187.303619,181.662277,186.960907,7276520699,4.885757,543338426,582,3217,75,0,3,0,184.8356005,183.9839627,183.1764784,183.3558811,188.3387999,17801736393,1608980707,0.013408,182.07515,183.2875673,185.6295539,6733182273,7168010604,7937553277,16192755686,17099641156,19610943287,52.36798505,0,1
10/15/2019,100,8,4,1,0,0,87,0,42,0,12,0,3,99,65,26,21,3,55,4,4,1,0,0,0,-9,0,42,0,12,0,3,26,0,-4,10,-1,186.977051,187.759872,179.462784,181.406067,7731456579,-5.55484,454935880,704,3253,164,0,3,0,183.1208337,183.3394888,182.9404236,183.1701845,188.0669281,19049522501,1247786108,0.014235,186.960907,183.480708,185.5416261,7276520699,7247053184,7975435248,17801736393,17681338193,19644397784,48.11153866,0,-1
10/16/2019,49,6,2,3,0,0,59,69,36,0,15,0,0,0,68,27,11,5,-51,-2,-2,2,0,0,0,-28,69,-6,0,3,0,-3,-99,3,1,-10,2,181.343735,181.66861,174.064163,176.013504,7691244590,-5.392563,-40211989,750,2912,103,0,3,0,179.5671689,181.5079926,182.0168343,182.4885959,187.5942448,19824055272,774532771,0.010358,181.406067,181.4601593,183.0730897,7731456579,7566407289,7775881318,19049522501,18891771389,19186407409,44.34346578,0,0
10/17/2019,46,12,2,0,0,0,59,79,34,0,16,0,0,0,62,22,13,4,-3,6,0,-3,0,0,0,0,10,-2,0,1,0,0,0,-6,-5,2,-1,175.906891,178.899551,174.565826,178.028351,6737237423,2.014847,-954007167,651,2936,93,0,1,0,178.7977599,180.6380822,181.4850365,182.0638107,187.2191117,17434260359,-2389794913,0.006964,176.013504,178.4826407,181.1257587,7691244590,7386646197,7541784768,19824055272,18769279377,18687267044,46.04383278,0,0
10/18/2019,46,7,8,5,2,0,49,87,36,0,16,0,0,0,63,22,14,4,0,-5,6,5,0,2,0,-10,8,2,0,0,0,0,0,1,0,1,0,177.988556,178.179794,171.005051,173.621338,7566257807,-4.407013,829020384,448,2721,71,0,1,0,176.209549,178.8838961,180.4365434,181.2597656,186.6858656,19250435708,1816175349,0.014416,178.028351,175.887731,179.8474231,6737237423,7331579940,7318604030,17434260359,18836250446,18122456758,42.95279124,0,0
10/19/2019,47,2,4,2,0,0,67,92,48,0,12,7,0,0,54,27,11,5,1,-5,-4,-3,0,-2,0,18,5,12,0,-4,7,0,0,-9,5,-3,1,173.649445,175.608231,172.215454,172.913025,6551453871,-0.708313,-1014803936,478,2425,62,0,2,0,174.561287,177.3911784,179.4334076,180.464838,186.1457542,17298548068,-1951887640,0.012403,173.621338,174.854238,178.716906,7566257807,6951649700,7183907606,19250435708,17994414712,18121616284,42.45942093,0,0
10/20/2019,42,6,2,2,3,0,70,86,40,1,10,15,0,93,49,28,8,2,-5,4,-2,0,0,3,0,3,-6,-8,1,-2,8,0,93,-5,1,-3,-3,172.974762,176.718689,171.210724,175.534378,6801091120,2.621353,249637249,436,2343,66,0,4,0,175.0478325,176.9269783,178.913537,179.9952703,185.7296218,19329244106,2030696038,0.012204,172.913025,174.0229137,177.78251,6551453871,6972934266,7193608870,17298548068,18626075961,18569686058,44.97826274,0,0
10/21/2019,55,7,4,3,0,0,91,92,36,0,12,22,0,0,64,24,14,3,13,1,2,1,0,-3,0,21,6,-4,-1,2,7,0,-93,15,-4,6,1,175.52475,177.74173,173.28775,174.92099,6815820627,-0.613388,14729507,488,2721,50,0,3,0,174.9844112,176.4254812,178.3811974,179.5120055,185.3057539,19359959756,30715650,0.006179,175.534378,174.456131,176.0625219,6801091120,6722788539,7127794574,19329244106,18662583977,18792289396,44.48751393,0,0
10/22/2019,50,8,5,4,0,3,55,76,42,0,19,7,0,0,64,23,23,4,-5,1,1,1,0,0,3,-36,-16,6,0,7,-15,0,0,0,-1,9,1,174.90506,175.650024,172.266235,172.300858,6990951966,-2.620132,175131339,596,3200,101,1,3,0,173.6426346,175.3943254,177.5704855,178.8252296,184.795758,20074662023,714702267,0.005606,174.92099,174.2520753,174.7617777,6815820627,6869287904,7022008201,19359959756,19587955295,18938737899,42.36133975,0,0
10/23/2019,27,4,2,1,1,0,26,85,0,1,17,11,0,74,70,22,17,6,-23,-4,-3,-3,0,1,-3,-29,9,-42,1,-2,4,0,74,6,-1,-6,2,172.262802,172.420578,157.463425,162.402786,9624925919,-9.898072,2633973953,572,3323,183,0,0,0,168.0227103,172.1464405,175.5481255,177.2611873,183.9176022,28104432431,8029770408,0.035568,172.300858,169.874878,172.8173894,6990951966,7810566171,7298248390,20074662023,22513018070,20121648922,35.46560965,0,0
10/24/2019,39,8,6,2,0,0,36,90,0,1,18,15,0,81,68,27,19,3,12,4,4,1,0,-1,0,10,5,0,0,1,4,0,7,-2,5,2,-3,162.514114,164.147568,160.887955,162.168549,7300917537,-0.234237,-2324008382,444,3104,88,0,2,0,165.0956297,169.6519677,173.764182,175.8237932,183.0646982,22266038845,-5838393586,0.026611,162.402786,165.6240643,170.5517034,9624925919,7972265141,7378774121,28104432431,23481711100,20811902991,35.31908538,0,0
10/25/2019,35,1,4,3,0,0,29,94,37,0,19,13,0,71,69,22,15,2,-4,-7,-2,1,0,0,0,-7,4,37,-1,1,-2,0,-10,1,-5,-4,-1,162.189713,183.000122,161.966019,181.523209,10358594018,19.35466,3057676481,516,3367,162,0,8,0,173.3094193,172.619778,174.7987189,176.3665947,183.0042476,37383241390,15117202545,0.033653,162.168549,168.6981813,171.6805421,7300917537,9094812491,7777679294,22266038845,29251237555,23402303803,52.70601219,0,1
10/26/2019,57,7,5,1,0,0,36,0,44,0,17,6,0,80,60,23,11,5,22,6,1,-2,0,0,0,7,-94,7,0,-2,-7,0,9,-9,1,-4,3,181.667068,195.942505,176.133804,179.83548,13831784986,-1.687729,3473190968,513,3259,145,0,4,0,176.5724497,174.4237035,175.4702871,176.6969647,182.8799822,53509128965,16125887575,0.045373,181.523209,174.5090793,172.6694643,10358594018,10497098847,8817726596,37383241390,37719469733,28575243931,51.40829014,0,0
10/27/2019,47,3,2,4,0,0,37,0,0,2,0,16,8,84,54,23,9,3,-10,-4,-3,3,0,0,0,1,0,-44,2,-17,10,8,4,-6,0,-2,-2,179.932632,188.155334,177.682358,184.242218,10815941952,4.406738,-3015843034,562,2687,62,0,0,0,180.4073338,176.8783321,176.6398779,177.4155603,182.9334032,40519447549,-12989681416,0.035679,179.83548,181.866969,173.9134414,13831784986,11668773652,9391276715,53509128965,43803939301,31602415851,54.5546621,0,0
10/28/2019,39,7,3,1,0,0,29,0,0,0,0,17,3,90,57,30,10,6,-8,4,1,-3,0,0,0,-8,0,0,-2,0,1,-5,6,3,7,1,3,184.397507,187.883163,180.249557,182.662811,10406734124,-1.579407,-409207828,539,2817,77,0,1,1,181.5350724,178.3244518,177.4429356,177.9152985,182.9227918,38665694771,-1853752778,0.032112,184.242218,182.2468363,175.0194159,10815941952,11684820354,9904264357,40519447549,44231423762,34360377996,53.22445095,0,0
10/29/2019,40,5,3,1,0,0,29,0,0,0,0,14,0,79,69,29,12,7,1,-2,0,0,0,0,0,0,0,0,0,0,-3,-3,-11,12,-1,2,1,182.67038,191.846756,182.364365,190.342575,10622761958,7.679764,216027834,562,3005,82,2,21,0,185.9388237,181.3289826,179.1628875,179.0988486,183.2137637,35047512730,-3618182041,0.020086,182.662811,185.7492013,177.596804,10406734124,10615146011,10423094356,38665694771,38077551683,36499356669,58.52059436,0,0
10/30/2019,81,7,11,3,0,0,80,76,37,0,10,8,0,89,62,27,13,5,41,2,8,2,0,0,0,51,76,37,0,10,-6,0,10,-7,-2,1,-2,190.336395,191.111938,181.546371,184.692169,10484902804,-5.650406,-137859154,588,2814,86,5,30,0,185.3154964,182.1697792,179.9001251,179.6315458,183.2717404,32807890269,-2239622461,0.009391,190.342575,185.899185,180.7810016,10622761958,10504799629,10545948197,35047512730,35507032590,37171279217,53.70273915,0,0
10/31/2019,67,9,6,0,0,0,62,76,39,0,15,11,0,61,63,25,12,6,-14,2,-5,-3,0,0,0,-18,0,2,0,5,3,0,-28,1,-2,-1,1,184.797623,188.751266,180.068359,183.966919,9607939606,-0.72525,-876963198,540,2756,72,2,24,0,184.6412077,182.6190642,180.4423643,180.0444385,183.2990023,30727310848,-2080579421,0.036383,184.692169,186.3338877,183.8950544,10484902804,10238534789,10875522778,32807890269,32860904616,38380032360,53.09848463,0,0
11/1/2019,59,13,4,2,0,0,36,73,34,3,11,8,0,48,61,22,14,4,-8,4,-2,2,0,0,0,-26,-3,-5,3,-4,-3,0,-13,-2,-3,2,-2,183.803696,185.059708,181.094498,183.969894,9145611130,0.002975,-462328476,641,2332,147,10,13,1,184.3055508,182.9567716,180.9127016,180.4182914,183.3253117,27864589885,-2862720963,0.009758,183.966919,184.2096607,184.2445809,9607939606,9746151180,10702239509,30727310848,30466597001,37020225002,53.10081579,0,0
11/2/2019,69,4,2,4,1,0,32,89,43,0,11,7,0,64,56,24,11,3,10,-9,-2,2,0,1,0,-4,16,9,-3,0,-1,0,16,-5,2,-3,-1,184.018158,185.708954,182.797668,183.92572,8087991830,-0.044174,-1057619300,469,2307,78,7,28,0,184.1156354,183.1990087,181.3144373,180.7523322,183.3488572,23973071925,-3891517960,0.014299,183.969894,183.9541777,184.8289009,9145611130,8947180855,9881697629,27864589885,27521657553,32800788282,53.05864552,0,0
11/3/2019,66,9,0,3,0,0,42,86,43,0,13,7,0,85,55,25,9,3,-3,5,-2,-1,0,-1,0,10,-3,0,0,2,0,0,21,-1,1,-2,0,183.994827,185.024216,179.818146,182.425018,8760247744,-1.500702,672255914,415,2470,61,3,13,1,183.2703267,183.005511,181.4625148,180.9116356,183.3126282,24597499287,624427362,0.014607,183.92572,183.4402107,184.5693009,8087991830,8664616901,9588027028,23973071925,25478387032,30526224245,51.56056455,0,0
11/4/2019,60,7,0,0,0,0,36,87,36,0,9,12,0,85,56,31,12,6,-6,-2,0,-3,0,0,0,-6,1,-7,0,-4,5,0,0,1,6,3,3,182.319031,188.022934,181.821609,186.355194,10551917945,3.930176,1791670201,463,2740,217,4,24,2,184.8127604,183.8429318,182.114872,181.4300697,183.4319445,30710349697,6112850410,0.014044,182.425018,184.2353107,185.0967841,8760247744,9133385840,9608767574,24597499287,26426973636,29389746377,55.1333352,0,0
