"DateTime","Total Volume","Price"
"2022-09-26 00:00:00",2444714.12,1321.02
"2022-10-03 00:00:00",1690993.37,1332.41
"2022-10-10 00:00:00",1776614.86,1289.91
"2022-10-17 00:00:00",1696738.71,1306.13
"2022-10-24 00:00:00",2820137.87,1512.77
"2022-10-31 00:00:00",2319358.22,1589.07
"2022-11-07 00:00:00",6375605.47,1310.44
"2022-11-14 00:00:00",3344672.75,1218.3
"2022-11-21 00:00:00",3047490.65,1169.06
"2022-11-28 00:00:00",2183550.9,1246.51
"2022-12-05 00:00:00",2025133.46,1265.21
"2022-12-12 00:00:00",2393288.74,1250.4
"2022-12-19 00:00:00",1571553.62,1205.97
"2022-12-26 00:00:00",1394126.86,1203.13
"2023-01-02 00:00:00",1519191.4,1243.84
"2023-01-09 00:00:00",2442731.94,1414.99
"2023-01-16 00:00:00",2157793.6,1588.18
"2023-01-23 00:00:00",2159257.98,1596.64
"2023-01-30 00:00:00",2180091.11,1630.77
"2023-02-06 00:00:00",2219702.77,1586.68
"2023-02-13 00:00:00",2238881.79,1627.74
"2023-02-20 00:00:00",2037642.29,1639.1
"2023-02-27 00:00:00",1823542.01,1610.83
"2023-03-06 00:00:00",3815861.58,1506.87
"2023-03-13 00:00:00",3535212.18,1718.79
"2023-03-20 00:00:00",2648950.71,1771.64
"2023-03-27 00:00:00",1946035.81,1788.71
"2023-04-03 00:00:00",1902512.01,1858.78
"2023-04-10 00:00:00",2744016.34,1944.17
